Text,Image,Folio
urn:cts:greekLit:tlg5026.msAil.hmt:12.A6,"urn:cite:hmt:vaimg.VA154VN-0656@0.7487,0.3373,0.043,0.0068",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A7,"urn:cite:hmt:vaimg.VA154VN-0656@0.6333,0.3519,0.0421,0.0135",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A8,"urn:cite:hmt:vaimg.VA154VN-0656@0.7748,0.3546,0.029,0.0083",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A9,"urn:cite:hmt:vaimg.VA154VN-0656@0.8338,0.3734,0.0751,0.0135",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A10,"urn:cite:hmt:vaimg.VA154VN-0656@0.5361,0.4293,0.0441,0.009",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A11,"urn:cite:hmt:vaimg.VA154VN-0656@0.7998,0.4313,0.03,0.012",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A12,"urn:cite:hmt:vaimg.VA154VN-0656@0.7197,0.4651,0.0631,0.0083",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A13,"urn:cite:hmt:vaimg.VA154VN-0656@0.6142,0.5218,0.0671,0.0105",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A14,"urn:cite:hmt:vaimg.VA154VN-0656@0.5856,0.5364,0.1081,0.0143",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A15,"urn:cite:hmt:vaimg.VA154VN-0656@0.7017,0.5409,0.1141,0.0135",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A16,"urn:cite:hmt:vaimg.VA154VN-0656@0.5361,0.5782,0.021,0.0128",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A17,"urn:cite:hmt:vaimg.VA154VN-0656@0.6426,0.5763,0.019,0.0135",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A18,"urn:cite:hmt:vaimg.VA154VN-0656@0.7437,0.577,0.033,0.012",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A19,"urn:cite:hmt:vaimg.VA154VN-0656@0.8096,0.5812,0.015,0.0098",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A20,"urn:cite:hmt:vaimg.VA154VN-0656@0.5626,0.5988,0.013,0.0105",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A21,"urn:cite:hmt:vaimg.VA154VN-0656@0.6977,0.5995,0.026,0.0098",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A22,"urn:cite:hmt:vaimg.VA154VN-0656@0.8457,0.5985,0.018,0.0113",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A23,"urn:cite:hmt:vaimg.VA154VN-0656@0.5686,0.6168,0.019,0.0113",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A24,"urn:cite:hmt:vaimg.VA154VN-0656@0.7467,0.6176,0.0601,0.0105",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A25,"urn:cite:hmt:vaimg.VA154VN-0656@0.8477,0.6165,0.0621,0.0105",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A26,"urn:cite:hmt:vaimg.VA154VN-0656@0.7838,0.6364,0.03,0.0098",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A27,"urn:cite:hmt:vaimg.VA154VN-0656@0.6507,0.6536,0.048,0.009",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.A28,"urn:cite:hmt:vaimg.VA154VN-0656@0.5631,0.6722,0.1864,0.0113",urn:cite:hmt:msA.154v
urn:cts:greekLit:tlg5026.msAil.hmt:12.B1,"urn:cite:hmt:vaimg.VA155RN-0327@0.1912,0.2006,0.0541,0.0135",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B2,"urn:cite:hmt:vaimg.VA155RN-0327@0.1912,0.2645,0.0761,0.012",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B3,"urn:cite:hmt:vaimg.VA155RN-0327@0.1902,0.284,0.028,0.012",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B4,"urn:cite:hmt:vaimg.VA155RN-0327@0.3504,0.2832,0.0911,0.0113",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B5,"urn:cite:hmt:vaimg.VA155RN-0327@0.4785,0.284,0.0931,0.0128",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B6,"urn:cite:hmt:vaimg.VA155RN-0327@0.2713,0.3013,0.049,0.012",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B7,"urn:cite:hmt:vaimg.VA155RN-0327@0.3844,0.402,0.037,0.0113",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B8,"urn:cite:hmt:vaimg.VA155RN-0327@0.4064,0.4207,0.0711,0.0135",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B9,"urn:cite:hmt:vaimg.VA155RN-0327@0.4254,0.4373,0.0651,0.0143",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B10,"urn:cite:hmt:vaimg.VA155RN-0327@0.5145,0.438,0.0881,0.015",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B11,"urn:cite:hmt:vaimg.VA155RN-0327@0.5155,0.4929,0.0771,0.0143",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B12,"urn:cite:hmt:vaimg.VA155RN-0327@0.3564,0.5109,0.0651,0.0128",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B13,"urn:cite:hmt:vaimg.VA155RN-0327@0.5205,0.5154,0.0691,0.0128",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B14,"urn:cite:hmt:vaimg.VA155RN-0327@0.5165,0.5702,0.0811,0.0135",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B15,"urn:cite:hmt:vaimg.VA155RN-0327@0.1822,0.5913,0.04,0.0105",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B16,"urn:cite:hmt:vaimg.VA155RN-0327@0.3033,0.5905,0.0531,0.0105",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B17,"urn:cite:hmt:vaimg.VA155RN-0327@0.3984,0.589,0.0841,0.0135",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.B18,"urn:cite:hmt:vaimg.VA155RN-0327@0.1982,0.6086,0.035,0.0098",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAil.hmt:12.C1,"urn:cite:hmt:vaimg.VA155VN-0657@0.716,0.2467,0.0755,0.0101",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C2,"urn:cite:hmt:vaimg.VA155VN-0657@0.5269,0.2875,0.0372,0.0082",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C3,"urn:cite:hmt:vaimg.VA155VN-0657@0.715,0.2848,0.0724,0.0133",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C4,"urn:cite:hmt:vaimg.VA155VN-0657@0.8343,0.3038,0.1001,0.0096",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C5,"urn:cite:hmt:vaimg.VA155VN-0657@0.5788,0.3242,0.0541,0.0086",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C6,"urn:cite:hmt:vaimg.VA155VN-0657@0.8699,0.3341,0.0627,0.017",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C7,"urn:cite:hmt:vaimg.VA155VN-0657@0.664,0.3805,0.1071,0.0107",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C8,"urn:cite:hmt:vaimg.VA155VN-0657@0.8964,0.4239,0.0098,0.0072",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C9,"urn:cite:hmt:vaimg.VA155VN-0657@0.5267,0.4414,0.079,0.0092",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C10,"urn:cite:hmt:vaimg.VA155VN-0657@0.7413,0.5137,0.1219,0.009",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C11,"urn:cite:hmt:vaimg.VA155VN-0657@0.859,0.5317,0.0249,0.01",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C12,"urn:cite:hmt:vaimg.VA155VN-0657@0.71,0.61,0.0822,0.0097",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12.C13,"urn:cite:hmt:vaimg.VA155VN-0657@0.7175,0.6641,0.0588,0.0097",urn:cite:hmt:msAil.155v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.1,"urn:cite:hmt:vaimg.VA156VN-0658@0.6049,0.2559,0.089,0.0131",urn:cite:hmt:msA.156v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.2,"urn:cite:hmt:vaimg.VA156VN-0658@0.6929,0.2943,0.0522,0.0112",urn:cite:hmt:msA.156v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.3,"urn:cite:hmt:vaimg.VA156VN-0658@0.6848,0.4289,0.0504,0.0113",urn:cite:hmt:msA.156v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.4,"urn:cite:hmt:vaimg.VA156VN-0658@0.8903,0.4427,0.045,0.0133",urn:cite:hmt:msA.156v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.5,"urn:cite:hmt:vaimg.VA156VN-0658@0.7491,0.5039,0.0374,0.0111",urn:cite:hmt:msA.156v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.6,"urn:cite:hmt:vaimg.VA156VN-0658@0.5426,0.5432,0.0455,0.0152",urn:cite:hmt:msA.156v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.7,"urn:cite:hmt:vaimg.VA156VN-0658@0.6279,0.5602,0.0584,0.0139",urn:cite:hmt:msA.156v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.8,"urn:cite:hmt:vaimg.VA156VN-0658@0.8874,0.5992,0.0341,0.0108",urn:cite:hmt:msA.156v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.9,"urn:cite:hmt:vaimg.VA156VN-0658@0.5612,0.6542,0.0515,0.0145",urn:cite:hmt:msA.156v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.10,"urn:cite:hmt:vaimg.VA157VN-0659@0.5865,0.2182,0.041,0.0108",urn:cite:hmt:msA.157v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.11,"urn:cite:hmt:vaimg.VA157VN-0659@0.636,0.3362,0.0272,0.0096",urn:cite:hmt:msA.157v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.12,"urn:cite:hmt:vaimg.VA157VN-0659@0.8777,0.3922,0.0529,0.0096",urn:cite:hmt:msA.157v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.13,"urn:cite:hmt:vaimg.VA157VN-0659@0.6424,0.4137,0.0618,0.0096",urn:cite:hmt:msA.157v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.14,"urn:cite:hmt:vaimg.VA157VN-0659@0.7358,0.4504,0.0618,0.0096",urn:cite:hmt:msA.157v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.15,"urn:cite:hmt:vaimg.VA157VN-0659@0.5336,0.5438,0.0435,0.0104",urn:cite:hmt:msA.157v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.16,"urn:cite:hmt:vaimg.VA157VN-0659@0.7487,0.5446,0.1735,0.0126",urn:cite:hmt:msA.157v
urn:cts:greekLit:tlg5026.msAil.hmt:12E.17,"urn:cite:hmt:vaimg.VA157VN-0659@0.5519,0.6232,0.0578,0.0108",urn:cite:hmt:msA.157v
